"MAKEID","MODELID","YEARID","TRIMID","ODSMAKEID","ODSMODELID","ODSYEARID","ODSTRIMID"
"20000066","20001123","20002732","20006411","20066","22322","20198","26601"
"20000066","20001123","20002733","20003513","20066","22322","20199","24239"
"20000066","20001123","20002733","20005954","20066","22322","20199","25614"
"20000066","20001123","20002733","20006411","20066","22322","20199","26601"
"20000066","20001123","20002734","20003513","20066","22322","20200","24239"
"20000066","20001123","20002734","20006411","20066","22322","20200","26601"
"20000066","20001123","20002735","20003513","20066","22322","20201","24239"
"20000066","20001123","20002735","20006411","20066","22322","20201","26601"
"20000066","20001124","20002727","20006411","20066","22323","20193","26601"
"20000066","20001125","20002679","20006411","20066","22324","20145","26601"
"20000066","20001125","20002734","20006411","20066","22324","20200","26601"
"20000066","20001125","20002735","20006411","20066","22324","20201","26601"
"20000066","20001125","20002736","20005000","20066","22324","27381","24660"
"20000066","20001125","20002736","20006411","20066","22324","27381","26601"
"20000066","20001125","20002737","20004545","20066","22324","34923","23139"
"20000066","20001125","20002737","20005000","20066","22324","34923","24660"
"20000066","20001125","20002737","20006677","20066","22324","34923","36295"
"20000066","20001125","20002738","20004545","20066","22324","39723","23139"
"20000066","20001125","20002738","20005000","20066","22324","39723","24660"
"20000066","20001125","20002738","20006810","20066","22324","39723","44243"
"20000066","20001125","20002739","20004545","20066","22324","47272","23139"
"20000066","20001125","20002739","20005000","20066","22324","47272","24660"
"20000066","20001125","20002739","20006026","20066","22324","47272","25686"
"20000066","20001125","20002739","20006810","20066","22324","47272","44243"
"20000066","20001125","20002740","20004545","20066","22324","51683","23139"
"20000066","20001125","20002740","20006026","20066","22324","51683","25686"
"20000066","20001125","20002740","20007019","20066","22324","51683","53077"
"20000066","20001125","20002740","20007020","20066","22324","51683","53078"
"20000066","20001125","20002741","20004545","20066","22324","56007","23139"
"20000066","20001125","20002741","20007019","20066","22324","56007","53077"
"20000066","20001125","20002741","20007020","20066","22324","56007","53078"
"20000066","20001126","20002653","20003682","20066","22325","20119","24408"
"20000066","20001126","20002653","20003762","20066","22325","20119","24488"
"20000066","20001126","20002653","20006411","20066","22325","20119","26601"
"20000066","20001126","20002708","20003682","20066","22325","20174","24408"
"20000066","20001126","20002708","20003762","20066","22325","20174","24488"
"20000066","20001126","20002708","20006411","20066","22325","20174","26601"
"20000066","20001126","20002709","20003682","20066","22325","20175","24408"
"20000066","20001126","20002709","20003762","20066","22325","20175","24488"
"20000066","20001126","20002709","20006411","20066","22325","20175","26601"
"20000066","20001127","20002674","20006411","20066","22326","20140","26601"
"20000066","20001127","20002675","20006411","20066","22326","20141","26601"
"20000066","20001127","20002676","20006411","20066","22326","20142","26601"
"20000066","20001127","20002677","20006411","20066","22326","20143","26601"
"20000066","20001127","20002678","20006411","20066","22326","20144","26601"
"20000066","20001127","20002729","20006411","20066","22326","20195","26601"
"20000066","20001127","20002730","20006411","20066","22326","20196","26601"
"20000066","20001127","20002731","20006411","20066","22326","20197","26601"
"20000066","20001127","20002732","20006411","20066","22326","20198","26601"
"20000066","20001127","20002733","20006411","20066","22326","20199","26601"
"20000066","20001127","20002734","20006411","20066","22326","20200","26601"
"20000066","20001128","20002675","20006411","20066","22327","20141","26601"
"20000066","20001128","20002676","20006411","20066","22327","20142","26601"
"20000066","20001128","20002677","20006411","20066","22327","20143","26601"
"20000066","20001128","20002678","20006411","20066","22327","20144","26601"
"20000066","20001128","20002679","20005068","20066","22327","20145","24728"
"20000066","20001128","20002679","20006411","20066","22327","20145","26601"
"20000066","20001128","20002731","20006411","20066","22327","20197","26601"
"20000066","20001128","20002732","20004545","20066","22327","20198","23139"
"20000066","20001128","20002732","20006411","20066","22327","20198","26601"
"20000066","20001128","20002733","20006411","20066","22327","20199","26601"
"20000066","20001128","20002734","20006411","20066","22327","20200","26601"
"20000066","20001128","20002735","20006411","20066","22327","20201","26601"
"20000066","20001155","20002673","20006411","20066","22354","20139","26601"
"20000066","20001155","20002674","20006411","20066","22354","20140","26601"
"20000066","20001155","20002675","20005963","20066","22354","20141","25623"
"20000066","20001155","20002675","20006411","20066","22354","20141","26601"
"20000066","20001155","20002676","20006411","20066","22354","20142","26601"
"20000066","20001155","20002677","20006411","20066","22354","20143","26601"
"20000066","20001155","20002678","20006411","20066","22354","20144","26601"
"20000066","20001155","20002729","20006411","20066","22354","20195","26601"
"20000066","20001155","20002730","20006411","20066","22354","20196","26601"
"20000066","20001155","20002731","20005963","20066","22354","20197","25623"
"20000066","20001155","20002731","20006411","20066","22354","20197","26601"
"20000066","20001155","20002732","20006411","20066","22354","20198","26601"
"20000066","20001155","20002733","20006411","20066","22354","20199","26601"
"20000066","20001155","20002734","20006411","20066","22354","20200","26601"
"20000066","20001248","20002653","20006411","20066","20302","20119","26601"
"20000066","20001248","20002709","20006411","20066","20302","20175","26601"
"20000066","20001356","20002714","20006411","20066","20411","20180","26601"
"20000066","20001357","20002654","20006411","20066","20412","20120","26601"
"20000066","20001357","20002709","20006411","20066","20412","20175","26601"
"20000066","20001357","20002710","20006411","20066","20412","20176","26601"
"20000066","20001414","20002714","20006411","20066","20469","20180","26601"
"20000066","20001875","20002709","20006411","20066","20933","20175","26601"
"20000066","20002248","20002660","20006411","20066","22382","20126","26601"
"20000066","20002248","20002673","20006105","20066","22382","20139","25765"
"20000066","20002248","20002674","20006105","20066","22382","20140","25765"
"20000066","20002248","20002674","20006411","20066","22382","20140","26601"
"20000066","20002248","20002675","20006105","20066","22382","20141","25765"
"20000066","20002248","20002676","20005738","20066","22382","20142","25398"
"20000066","20002248","20002676","20006105","20066","22382","20142","25765"
"20000066","20002248","20002677","20006105","20066","22382","20143","25765"
"20000066","20002248","20002677","20006411","20066","22382","20143","26601"
"20000066","20002248","20002678","20006105","20066","22382","20144","25765"
"20000066","20002248","20002679","20005954","20066","22382","20145","25614"
"20000066","20002248","20002679","20006105","20066","22382","20145","25765"
"20000066","20002248","20002679","20006411","20066","22382","20145","26601"
"20000066","20002248","20002715","20006411","20066","22382","20181","26601"
"20000066","20002248","20002716","20006411","20066","22382","20182","26601"
"20000066","20002248","20002729","20006105","20066","22382","20195","25765"
"20000066","20002248","20002729","20006411","20066","22382","20195","26601"
"20000066","20002248","20002730","20006105","20066","22382","20196","25765"
"20000066","20002248","20002730","20006411","20066","22382","20196","26601"
"20000066","20002248","20002731","20006105","20066","22382","20197","25765"
"20000066","20002248","20002732","20005738","20066","22382","20198","25398"
"20000066","20002248","20002732","20006105","20066","22382","20198","25765"
"20000066","20002248","20002732","34334551","20066","22382","20198","34334551"
"20000066","20002248","20002733","20006105","20066","22382","20199","25765"
"20000066","20002248","20002734","20006105","20066","22382","20200","25765"
"20000066","20002248","20002735","20005954","20066","22382","20201","25614"
"20000066","20002248","20002735","20006105","20066","22382","20201","25765"
"20000066","20002248","20002736","20003513","20066","22382","27381","24239"
"20000066","20002248","20002736","20005963","20066","22382","27381","25623"
"20000066","20002248","20002736","20006411","20066","22382","27381","26601"
"20000066","20002248","20002736","20006541","20066","22382","27381","31943"
"20000066","20002248","20002736","20006566","20066","22382","27381","32886"
"20000066","20002248","20002736","20006567","20066","22382","27381","32887"
"20000066","20002248","20002737","20003513","20066","22382","34923","24239"
"20000066","20002248","20002737","20004545","20066","22382","34923","23139"
"20000066","20002248","20002737","20005963","20066","22382","34923","25623"
"20000066","20002248","20002737","20006541","20066","22382","34923","31943"
"20000066","20002248","20002737","20006566","20066","22382","34923","32886"
"20000066","20002248","20002737","20006567","20066","22382","34923","32887"
"20000066","20002248","20002738","20003513","20066","22382","39723","24239"
"20000066","20002248","20002738","20004545","20066","22382","39723","23139"
"20000066","20002248","20002738","20005963","20066","22382","39723","25623"
"20000066","20002248","20002738","20006541","20066","22382","39723","31943"
"20000066","20002248","20002738","20006566","20066","22382","39723","32886"
"20000066","20002248","20002738","20006567","20066","22382","39723","32887"
"20000066","20002248","20002738","20006901","20066","22382","39723","48343"
"20000066","20002248","20002739","20003513","20066","22382","47272","24239"
"20000066","20002248","20002739","20004545","20066","22382","47272","23139"
"20000066","20002248","20002739","20005963","20066","22382","47272","25623"
"20000066","20002248","20002739","20006541","20066","22382","47272","31943"
"20000066","20002248","20002739","20006566","20066","22382","47272","32886"
"20000066","20002248","20002739","20006567","20066","22382","47272","32887"
"20000066","20002248","20002739","20006901","20066","22382","47272","48343"
"20000066","20002248","20002739","20006947","20066","22382","47272","50743"
"20000066","20002248","20002740","20004545","20066","22382","51683","23139"
"20000066","20002248","20002740","20007080","20066","22382","51683","55307"
"20000066","20002248","20002740","20007081","20066","22382","51683","55308"
"20000066","20002248","20002740","20007082","20066","22382","51683","55309"
"20000066","20002248","20002740","20007083","20066","22382","51683","55310"
"20000066","20002248","20002741","20004545","20066","22382","56007","23139"
"20000066","20002248","20002741","20007080","20066","22382","56007","55307"
"20000066","20002248","20002741","20007081","20066","22382","56007","55308"
"20000066","20002248","20002741","20007082","20066","22382","56007","55309"
"20000066","20002248","20002741","20007083","20066","22382","56007","55310"
"20000066","20002248","20002742","20007080","20066","22382","58487","55307"
"20000066","20002248","20002742","20007081","20066","22382","58487","55308"
"20000066","20002248","20002742","20007082","20066","22382","58487","55309"
"20000066","20002248","20002742","20007083","20066","22382","58487","55310"
"20000066","20002248","20002742","30033451","20066","22382","58487","30033451"
"20000066","20002248","20002742","30033555","20066","22382","58487","30033555"
"20000066","20002248","30031936","20007080","20066","22382","30031936","55307"
"20000066","20002248","30031936","20007081","20066","22382","30031936","55308"
"20000066","20002248","30031936","20007082","20066","22382","30031936","55309"
"20000066","20002248","30031936","20007083","20066","22382","30031936","55310"
"20000066","20002248","30031936","30033451","20066","22382","30031936","30033451"
"20000066","20002248","30031936","30033555","20066","22382","30031936","30033555"
"20000066","20002249","20002661","20006411","20066","22383","20127","26601"
"20000066","20002249","20002662","20006411","20066","22383","20128","26601"
"20000066","20002249","20002663","20006411","20066","22383","20129","26601"
"20000066","20002249","20002664","20006411","20066","22383","20130","26601"
"20000066","20002249","20002665","20006411","20066","22383","20131","26601"
"20000066","20002249","20002666","20003407","20066","22383","20132","24133"
"20000066","20002249","20002667","20003314","20066","22383","20133","24040"
"20000066","20002249","20002667","20003407","20066","22383","20133","24133"
"20000066","20002249","20002668","20003314","20066","22383","20134","24040"
"20000066","20002249","20002668","20003407","20066","22383","20134","24133"
"20000066","20002249","20002669","20003314","20066","22383","20135","24040"
"20000066","20002249","20002669","20006411","20066","22383","20135","26601"
"20000066","20002249","20002670","20005716","20066","22383","20136","25376"
"20000066","20002249","20002670","20005989","20066","22383","20136","25649"
"20000066","20002249","20002670","20006105","20066","22383","20136","25765"
"20000066","20002249","20002670","20006411","20066","22383","20136","26601"
"20000066","20002249","20002671","20003795","20066","22383","20137","24521"
"20000066","20002249","20002671","20005716","20066","22383","20137","25376"
"20000066","20002249","20002671","20006105","20066","22383","20137","25765"
"20000066","20002249","20002671","20006411","20066","22383","20137","26601"
"20000066","20002249","20002672","20006105","20066","22383","20138","25765"
"20000066","20002249","20002672","20006411","20066","22383","20138","26601"
"20000066","20002249","20002673","20006411","20066","22383","20139","26601"
"20000066","20002249","20002717","20006411","20066","22383","20183","26601"
"20000066","20002249","20002718","20006411","20066","22383","20184","26601"
"20000066","20002249","20002719","20006411","20066","22383","20185","26601"
"20000066","20002249","20002720","20006411","20066","22383","20186","26601"
"20000066","20002249","20002721","20006411","20066","22383","20187","26601"
"20000066","20002249","20002722","20003314","20066","22383","20188","24040"
"20000066","20002249","20002722","20003407","20066","22383","20188","24133"
"20000066","20002249","20002723","20003314","20066","22383","20189","24040"
"20000066","20002249","20002723","20003407","20066","22383","20189","24133"
"20000066","20002249","20002724","20003314","20066","22383","20190","24040"
"20000066","20002249","20002724","20003407","20066","22383","20190","24133"
"20000066","20002249","20002725","20006105","20066","22383","20191","25765"
"20000066","20002249","20002725","20006411","20066","22383","20191","26601"
"20000066","20002249","20002726","20005716","20066","22383","20192","25376"
"20000066","20002249","20002726","20006105","20066","22383","20192","25765"
"20000066","20002249","20002726","20006411","20066","22383","20192","26601"
"20000066","20002249","20002727","20006105","20066","22383","20193","25765"
"20000066","20002249","20002727","20006411","20066","22383","20193","26601"
"20000066","20002249","20002728","20006105","20066","22383","20194","25765"
"20000066","20002249","20002728","20006411","20066","22383","20194","26601"
"20000066","20002249","20002729","20003513","20066","22383","20195","24239"
"20000066","20002249","20002729","20006411","20066","22383","20195","26601"
"20000066","20002250","20002673","20006411","20066","22384","20139","26601"
"20000066","20002250","20002674","20006411","20066","22384","20140","26601"
"20000066","20002250","20002675","20006411","20066","22384","20141","26601"
"20000066","20002250","20002676","20006411","20066","22384","20142","26601"
"20000066","20002250","20002677","20006411","20066","22384","20143","26601"
"20000066","20002250","20002678","20006411","20066","22384","20144","26601"
"20000066","20002250","20002679","20006411","20066","22384","20145","26601"
"20000066","20002250","20002728","20006411","20066","22384","20194","26601"
"20000066","20002250","20002729","20006411","20066","22384","20195","26601"
"20000066","20002250","20002730","20006411","20066","22384","20196","26601"
"20000066","20002250","20002731","20006411","20066","22384","20197","26601"
"20000066","20002250","20002732","20006411","20066","22384","20198","26601"
"20000066","20002250","20002733","20006411","20066","22384","20199","26601"
"20000066","20002250","20002734","20006411","20066","22384","20200","26601"
"20000066","20002250","20002735","20006411","20066","22384","20201","26601"
"20000066","20002250","20002740","20004545","20066","22384","51683","23139"
"20000066","20002251","20002663","20006411","20066","22385","20129","26601"
"20000066","20002251","20002664","20006411","20066","22385","20130","26601"
"20000066","20002251","20002665","20003240","20066","22385","20131","23966"
"20000066","20002251","20002666","20003336","20066","22385","20132","24062"
"20000066","20002251","20002667","20003336","20066","22385","20133","24062"
"20000066","20002251","20002667","20006411","20066","22385","20133","26601"
"20000066","20002251","20002668","20004716","20066","22385","20134","23310"
"20000066","20002251","20002668","20006411","20066","22385","20134","26601"
"20000066","20002251","20002669","20004716","20066","22385","20135","23310"
"20000066","20002251","20002669","20006411","20066","22385","20135","26601"
"20000066","20002251","20002670","20004716","20066","22385","20136","23310"
"20000066","20002251","20002670","20006411","20066","22385","20136","26601"
"20000066","20002251","20002671","20004716","20066","22385","20137","23310"
"20000066","20002251","20002671","20006411","20066","22385","20137","26601"
"20000066","20002251","20002672","20004312","20066","22385","20138","22906"
"20000066","20002251","20002672","20004315","20066","22385","20138","22909"
"20000066","20002251","20002672","20004373","20066","22385","20138","22967"
"20000066","20002251","20002672","20004374","20066","22385","20138","22968"
"20000066","20002251","20002673","20004716","20066","22385","20139","23310"
"20000066","20002251","20002719","20006411","20066","22385","20185","26601"
"20000066","20002251","20002720","20006411","20066","22385","20186","26601"
"20000066","20002251","20002721","20006411","20066","22385","20187","26601"
"20000066","20002251","20002722","20003336","20066","22385","20188","24062"
"20000066","20002251","20002722","20006411","20066","22385","20188","26601"
"20000066","20002251","20002723","20003336","20066","22385","20189","24062"
"20000066","20002251","20002723","20006411","20066","22385","20189","26601"
"20000066","20002251","20002724","20004716","20066","22385","20190","23310"
"20000066","20002251","20002724","20006411","20066","22385","20190","26601"
"20000066","20002251","20002725","20004716","20066","22385","20191","23310"
"20000066","20002251","20002725","20006411","20066","22385","20191","26601"
"20000066","20002251","20002726","20004716","20066","22385","20192","23310"
"20000066","20002251","20002726","20006411","20066","22385","20192","26601"
"20000066","20002251","20002727","20004716","20066","22385","20193","23310"
"20000066","20002251","20002727","20006411","20066","22385","20193","26601"
"20000066","20002251","20002728","20004312","20066","22385","20194","22906"
"20000066","20002251","20002728","20004315","20066","22385","20194","22909"
"20000066","20002251","20002728","20004373","20066","22385","20194","22967"
"20000066","20002251","20002728","20004374","20066","22385","20194","22968"
"20000066","20002252","20002650","20006411","20066","22386","20116","26601"
"20000066","20002252","20002651","20003762","20066","22386","20117","24488"
"20000066","20002252","20002651","20006411","20066","22386","20117","26601"
"20000066","20002252","20002652","20003762","20066","22386","20118","24488"
"20000066","20002252","20002652","20006411","20066","22386","20118","26601"
"20000066","20002252","20002705","20006411","20066","22386","20171","26601"
"20000066","20002252","20002706","20006411","20066","22386","20172","26601"
"20000066","20002252","20002707","20003762","20066","22386","20173","24488"
"20000066","20002252","20002707","20006411","20066","22386","20173","26601"
"20000066","20002253","20002654","20005092","20066","22387","20120","24752"
"20000066","20002253","20002654","20006411","20066","22387","20120","26601"
"20000066","20002253","20002655","20005092","20066","22387","20121","24752"
"20000066","20002253","20002655","20006411","20066","22387","20121","26601"
"20000066","20002253","20002710","20005092","20066","22387","20176","24752"
"20000066","20002253","20002710","20006411","20066","22387","20176","26601"
"20000066","20002253","20002711","20006411","20066","22387","20177","26601"
"20000066","20002254","20002656","20006411","20066","22388","20122","26601"
"20000066","20002254","20002657","20006411","20066","22388","20123","26601"
"20000066","20002254","20002658","20006411","20066","22388","20124","26601"
"20000066","20002254","20002659","20006411","20066","22388","20125","26601"
"20000066","20002254","20002660","20006411","20066","22388","20126","26601"
"20000066","20002254","20002661","20006411","20066","22388","20127","26601"
"20000066","20002254","20002662","20006411","20066","22388","20128","26601"
"20000066","20002254","20002711","20006411","20066","22388","20177","26601"
"20000066","20002254","20002712","20006411","20066","22388","20178","26601"
"20000066","20002254","20002713","20006411","20066","22388","20179","26601"
"20000066","20002254","20002714","20006411","20066","22388","20180","26601"
"20000066","20002254","20002715","20006411","20066","22388","20181","26601"
"20000066","20002254","20002716","20006411","20066","22388","20182","26601"
"20000066","20002254","20002717","20006411","20066","22388","20183","26601"
"20000066","20002616","20002740","20004545","20066","58107","51683","23139"
"20000066","20002616","20002740","20005092","20066","58107","51683","24752"
"20000066","20002616","20002741","20004545","20066","58107","56007","23139"
"20000066","20002616","20002741","20005000","20066","58107","56007","24660"
"20000066","20002616","20002741","20005092","20066","58107","56007","24752"
"20000066","20002616","20002742","20004545","20066","58107","58487","23139"
"20000066","20002616","20002742","20005000","20066","58107","58487","24660"
"20000066","20002616","20002742","20005092","20066","58107","58487","24752"
"20000066","20002616","20002742","33537949","20066","58107","58487","33537949"
"20000066","20002616","30031936","20004545","20066","58107","30031936","23139"
"20000066","20002616","30031936","20005000","20066","58107","30031936","24660"
"20000066","20002616","30031936","20005073","20066","58107","30031936","24733"
"20000066","20002616","30031936","20005092","20066","58107","30031936","24752"
"20000066","20002616","30031936","33909420","20066","58107","30031936","33909420"
"20000066","20002616","30031936","34228257","20066","58107","30031936","34228257"
"20000066","20002616","35797618","20005000","20066","58107","35797618","24660"
"20000066","20002616","35797618","34228257","20066","58107","35797618","34228257"
"20000066","20002616","35797618","36308905","20066","58107","35797618","36308905"
"20000066","20002616","35797618","36308906","20066","58107","35797618","36308906"
"20000066","20002616","35797618","36308909","20066","58107","35797618","36308909"
"20000066","20002616","35797618","36308932","20066","58107","35797618","36308932"
"20000066","20002616","35797618","36312880","20066","58107","35797618","36312880"
"20000066","20002621","30031936","30016543","20066","58489","30031936","30016543"
"20000066","20002621","30031936","30016547","20066","58489","30031936","30016547"
"20000066","20002621","30031936","30016549","20066","58489","30031936","30016549"
"20000066","20002621","30031936","30038542","20066","58489","30031936","30038542"
"20000066","20002621","30031936","30038545","20066","58489","30031936","30038545"
"20000066","20002621","30031936","30038547","20066","58489","30031936","30038547"
"20000066","20002621","30031936","30038548","20066","58489","30031936","30038548"
"20000066","20002621","30031936","33664301","20066","58489","30031936","33664301"
"20000066","20002621","30031936","33664304","20066","58489","30031936","33664304"
"20000066","20002621","30031936","33664307","20066","58489","30031936","33664307"
"20000066","20002621","30031936","35073718","20066","58489","30031936","35073718"
"20000066","20002621","35797618","20005092","20066","58489","35797618","24752"
"20000066","20002621","35797618","30016543","20066","58489","35797618","30016543"
"20000066","20002621","35797618","30016547","20066","58489","35797618","30016547"
"20000066","20002621","35797618","30016549","20066","58489","35797618","30016549"
"20000066","20002621","35797618","30038542","20066","58489","35797618","30038542"
"20000066","20002621","35797618","30038545","20066","58489","35797618","30038545"
"20000066","20002621","35797618","30038547","20066","58489","35797618","30038547"
"20000066","20002621","35797618","30038548","20066","58489","35797618","30038548"
"20000066","20002621","35797618","33664301","20066","58489","35797618","33664301"
"20000066","20002621","35797618","33664304","20066","58489","35797618","33664304"
"20000066","20002621","35797618","33664307","20066","58489","35797618","33664307"
"20000066","20002621","35797618","36306265","20066","58489","35797618","36306265"
"20000066","20002621","35797618","36306267","20066","58489","35797618","36306267"
"20000066","30038756","30031936","20004545","20066","30038756","30031936","23139"
"20000066","30038756","30031936","20005092","20066","30038756","30031936","24752"
"20000066","30038756","30031936","30016543","20066","30038756","30031936","30016543"
"20000066","30038756","30031936","30016547","20066","30038756","30031936","30016547"
"20000066","30038756","30031936","30016549","20066","30038756","30031936","30016549"
"20000066","30038756","30031936","30038542","20066","30038756","30031936","30038542"
"20000066","30038756","30031936","30038545","20066","30038756","30031936","30038545"
"20000066","30038756","30031936","30038547","20066","30038756","30031936","30038547"
"20000066","30038756","30031936","30038548","20066","30038756","30031936","30038548"
"20000066","30038756","30031936","30038549","20066","30038756","30031936","30038549"
"20000066","30038756","30031936","30038555","20066","30038756","30031936","30038555"
"20000066","30038756","35797618","20005092","20066","30038756","35797618","24752"
"20000066","30038756","35797618","30016547","20066","30038756","35797618","30016547"
"20000066","30038756","35797618","30016549","20066","30038756","35797618","30016549"
"20000066","30038756","35797618","30038545","20066","30038756","35797618","30038545"
"20000066","30038756","35797618","30038547","20066","30038756","35797618","30038547"
"20000066","30038756","35797618","30038548","20066","30038756","35797618","30038548"
"20000066","30038756","35797618","30038550","20066","30038756","35797618","30038550"
"20000066","30038756","35797618","33664301","20066","30038756","35797618","33664301"
"20000066","30038756","35797618","33664304","20066","30038756","35797618","33664304"
"20000066","30038756","35797618","33664307","20066","30038756","35797618","33664307"
"20000066","30038756","35797618","36306265","20066","30038756","35797618","36306265"
"20000066","30038756","35797618","36308217","20066","30038756","35797618","36308217"
"20000067","20000110","20002650","20006411","20067","21302","20116","26601"
"20000067","20000110","20002651","20006411","20067","21302","20117","26601"
"20000067","20000110","20002652","20006411","20067","21302","20118","26601"
"20000067","20000110","20002653","20006411","20067","21302","20119","26601"
"20000067","20000110","20002654","20006411","20067","21302","20120","26601"
"20000067","20000110","20002659","20006411","20067","21302","20125","26601"
"20000067","20000110","20002660","20006411","20067","21302","20126","26601"
"20000067","20000110","20002661","20006411","20067","21302","20127","26601"
"20000067","20000110","20002662","20006411","20067","21302","20128","26601"
"20000067","20000110","20002663","20006411","20067","21302","20129","26601"
"20000067","20000110","20002706","20006411","20067","21302","20172","26601"
"20000067","20000110","20002707","20006411","20067","21302","20173","26601"
"20000067","20000110","20002708","20006411","20067","21302","20174","26601"
"20000067","20000110","20002709","20006411","20067","21302","20175","26601"
"20000067","20000110","20002714","20006411","20067","21302","20180","26601"
"20000067","20000110","20002715","20006411","20067","21302","20181","26601"
"20000067","20000110","20002716","20006411","20067","21302","20182","26601"
"20000067","20000110","20002717","20006411","20067","21302","20183","26601"
"20000067","20000110","20002718","20006411","20067","21302","20184","26601"
"20000067","20000126","20002661","20006411","20067","21318","20127","26601"
"20000067","20000126","20002662","20006411","20067","21318","20128","26601"
"20000067","20000126","20002717","20006411","20067","21318","20183","26601"
"20000067","20000126","20002718","20006411","20067","21318","20184","26601"
"20000067","20001424","20002652","20006411","20067","20479","20118","26601"
"20000067","20001424","20002653","20006411","20067","20479","20119","26601"
"20000067","20001424","20002654","20006411","20067","20479","20120","26601"
"20000067","20001424","20002655","20005000","20067","20479","20121","24660"
"20000067","20001424","20002656","20006411","20067","20479","20122","26601"
"20000067","20001424","20002708","20006411","20067","20479","20174","26601"
"20000067","20001424","20002709","20006411","20067","20479","20175","26601"
"20000067","20001424","20002710","20006411","20067","20479","20176","26601"
"20000067","20001424","20002711","20006411","20067","20479","20177","26601"
"20000067","20001674","20002657","20006411","20067","20731","20123","26601"
"20000067","20001674","20002658","20006411","20067","20731","20124","26601"
"20000067","20001674","20002712","20006411","20067","20731","20178","26601"
"20000067","20001674","20002713","20006411","20067","20731","20179","26601"
"20000067","20002143","20002663","20006411","20067","21203","20129","26601"
"20000067","20002207","20002660","20006411","20067","21267","20126","26601"
"20000067","20002207","20002716","20006411","20067","21267","20182","26601"
"20000068","20000546","20002676","20003643","20068","21740","20142","24369"
"20000068","20000546","20002676","20003660","20068","21740","20142","24386"
"20000068","20000546","20002676","20005269","20068","21740","20142","24929"
"20000068","20000546","20002676","20005301","20068","21740","20142","24961"
"20000068","20000546","20002677","20002941","20068","21740","20143","23667"
"20000068","20000546","20002677","20003643","20068","21740","20143","24369"
"20000068","20000546","20002678","20002941","20068","21740","20144","23667"
"20000068","20000546","20002678","20003643","20068","21740","20144","24369"
"20000068","20000546","20002679","20002941","20068","21740","20145","23667"
"20000068","20000546","20002679","20003643","20068","21740","20145","24369"
"20000068","20000546","20002731","20003643","20068","21740","20197","24369"
"20000068","20000546","20002731","20005269","20068","21740","20197","24929"
"20000068","20000546","20002732","20003643","20068","21740","20198","24369"
"20000068","20000546","20002732","20003660","20068","21740","20198","24386"
"20000068","20000546","20002732","20005269","20068","21740","20198","24929"
"20000068","20000546","20002732","20005301","20068","21740","20198","24961"
"20000068","20000546","20002733","20002941","20068","21740","20199","23667"
"20000068","20000546","20002733","20003643","20068","21740","20199","24369"
"20000068","20000546","20002734","20002941","20068","21740","20200","23667"
"20000068","20000546","20002734","20003643","20068","21740","20200","24369"
"20000068","20000546","20002735","20002941","20068","21740","20201","23667"
"20000068","20000546","20002735","20003643","20068","21740","20201","24369"
"20000068","20000546","20002735","20005555","20068","21740","20201","25215"
"20000068","20000546","20002736","20002941","20068","21740","27381","23667"
"20000068","20000546","20002736","20003643","20068","21740","27381","24369"
"20000068","20000546","20002736","20005555","20068","21740","27381","25215"
"20000068","20000546","20002737","20002941","20068","21740","34923","23667"
"20000068","20000546","20002737","20003643","20068","21740","34923","24369"
"20000068","20000546","20002737","20005555","20068","21740","34923","25215"
"20000068","20000546","20002737","20006746","20068","21740","34923","40263"
"20000068","20000546","20002738","20002941","20068","21740","39723","23667"
"20000068","20000546","20002738","20003643","20068","21740","39723","24369"
"20000068","20000546","20002738","20005555","20068","21740","39723","25215"
"20000068","20000546","20002738","20006746","20068","21740","39723","40263"
"20000068","20000546","20002739","20002941","20068","21740","47272","23667"
"20000068","20000546","20002739","20003643","20068","21740","47272","24369"
"20000068","20000546","20002739","20005555","20068","21740","47272","25215"
"20000068","20000546","20002740","20002941","20068","21740","51683","23667"
"20000068","20000546","20002740","20003643","20068","21740","51683","24369"
"20000068","20000546","20002740","20005555","20068","21740","51683","25215"
"20000068","20000546","20002740","20007097","20068","21740","51683","55447"
"20000068","20000546","20002740","20007098","20068","21740","51683","55448"
"20000068","20000546","20002741","20002941","20068","21740","56007","23667"
"20000068","20000546","20002741","20003643","20068","21740","56007","24369"
"20000068","20000546","20002741","20005555","20068","21740","56007","25215"
"20000068","20000546","20002741","20007097","20068","21740","56007","55447"
"20000068","20000546","20002741","20007098","20068","21740","56007","55448"
"20000068","20000546","20002742","20002941","20068","21740","58487","23667"
"20000068","20000546","20002742","20003643","20068","21740","58487","24369"
"20000068","20000546","20002742","20003655","20068","21740","58487","24381"
"20000068","20000546","20002742","20007097","20068","21740","58487","55447"
"20000068","20000546","20002742","20007098","20068","21740","58487","55448"
"20000068","20000546","30031936","20002941","20068","21740","30031936","23667"
"20000068","20000546","30031936","20003643","20068","21740","30031936","24369"
"20000068","20000546","30031936","20003655","20068","21740","30031936","24381"
"20000068","20000546","30031936","20007097","20068","21740","30031936","55447"
"20000068","20000546","30031936","20007098","20068","21740","30031936","55448"
"20000068","20000546","35797618","20002941","20068","21740","35797618","23667"
"20000068","20000546","35797618","20003643","20068","21740","35797618","24369"
"20000068","20000546","35797618","20003655","20068","21740","35797618","24381"
"20000068","20000546","35797618","20005092","20068","21740","35797618","24752"
